LON,LAT,EDO,CLAVE,ESTACION,oct-20
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",210.4
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",91.7
-91.967778,15.849444,CHIS,PCONCORDIACFE,"Puente Concordia, Chis. CFE*",61.3
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",453.8
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",173.2
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",384.2
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",123.6
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",99.4
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",78.7
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",577.5
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",875
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",73.4
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",81.7
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",97.5
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",79.3
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",278.2
-92.308333,17.028611,CHIS,SITALA,"Sitala, Chis. SGT*",187
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",664.6
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",114.7
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",105.4
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",215.3
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",34.2
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",1113.6
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",307.4
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",100.3
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",7.6
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",35.2
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",7.5
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",49.7
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",25.7
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",617.6
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",43.7
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",628.3
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",0
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",2.7
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",0
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",0
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",0
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",5
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",0
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",7
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",0
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",0
-100.954444,29.329167,COAH,LasVacasC,"Las Vacas Ciudad Acuña, Coah. CILA*",4.6
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",0
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",0
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",0
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos Múzquiz, Coah. SMN*",0
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",0.2
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",1
-100.556944,28.667778,COAH,RIOESCONDIDOC,"Río Escondido Villa de Fuentes, Coah. CILA*",0.5
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",0
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",0
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jiménez, Coah. CILA*",5
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",0.01
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",0
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",0
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",0.01
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",0
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",0
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",0.51
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",15
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",94.01
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",5.01
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",4.21
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",0.04
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",1.91
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",21.6
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",5.91
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",45.974
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",0
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",60.51
-104.316667,19.046389,COL,MANZANILLOob,"Observatorio de Manzanillo, Col. SMN*",6.4
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",26.5
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",5
-104.1,18.936111,COL,RDRCM,"Radar, Col.",1
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",1.51
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",7
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",3.03
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",42.93
-99.174167,19.240833,DF,AMC,"Academia Méx.cana de Ciencias, Cd. de Méx. UNAM*",12.03
-99.102778,19.423056,DF,BALBUENA,"Balbuena, Cd. de Méx. UNAM*",26.46
-99.118056,19.469722,DF,BONDOJITO,"Bondojito, Cd. de Méx. UNAM*",22.11
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",35.53
-99.059722,19.383611,DF,CCHOTE,"Colegio de Ciencias y Humanidades Oriente, Cd. de Méx. UNAM*",11.46
-99.140278,19.484167,DF,CCHVALLEJO,"Colegio de Ciencias y Humanidades Vallejo, Cd. de Méx. UNAM*",5.99
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",42.42
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",4.57
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",7.36
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",25.3
-99.196111,19.311667,DF,CENAPRED,"Centro de Ciencias de la Atmósfera CENAPRED, Cd. de Méx SMN*",31.4
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",35.81
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",32.51
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",33.27
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",9.91
-99.19,19.3375,DF,CONAGUAOFC,"Conagua Oficinas Centrales, Cd. de Méx SGT*",34.45
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",62.3
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",13.21
-99.291667,19.355278,DF,CUAJIMALPA,"Memetla Cuajimalpa, Cd. de Méx. UNAM*",56.49
-99.140833,19.549444,DF,CUAUTEPEC,"Cuautepec, Cd. de Méx. UNAM*",8.04
-99.105,19.323333,DF,CULHUACAN,"Culhuacán, Cd. de Méx. UNAM*",14.56
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",14.22
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",6
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",37.33
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",32.76
-99.221111,19.321944,DF,DHUMANOS,"Derechos Humanos, Cd. de Méx. UNAM*",32.02
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",49.01
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",18.03
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",65.02
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",80.76
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",25.7
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",0
-99.119444,19.496389,DF,INDIOSVER,"Indios Verdes, Cd. de Méx. UNAM*",9.46
-99.167778,19.281667,DF,LAJOYA,"La Joya, Cd. de Méx. UNAM*",21.44
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",5.59
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",17.27
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",61.97
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",30.73
-99.1175,19.356389,DF,MEXICALTZI,"Mexicaltzingo, Cd. de Méx. UNAM*",16.87
-99.043889,19.3375,DF,MEYEHUALCO,"Meyehualco, Cd. de Méx. UNAM*",18.83
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",0
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",0
-99.045,19.3025,DF,NOPALERA,"Nopalera, Cd. de Méx. UNAM*",11.88
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",15.24
-99.2275,19.294167,DF,PADIERNA,"Padierna, Cd. de Méx. UNAM*",23.97
-99.071667,19.415,DF,PANTITLAN,"Pantitlán, Cd. de Méx. UNAM*",23.37
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",10.67
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",32.51
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",14.48
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",19.3
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",54.61
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",53.61
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",24.64
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",14.22
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",38.35
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",16.25
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",10.91
-99.134722,19.273333,DF,PREPA5,"Prepa 5, Cd. de Méx. UNAM*",15.72
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",40.14
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",14.73
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",12.95
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",16.76
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",33.01
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",2.55
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",13.97
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",9.39
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",24.63
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",37.08
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",46.74
-99.279444,19.326389,DF,SANBARTOLO,"San Bartolo, Cd. de Méx. UNAM*",30.4
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",51.55
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",6.86
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",13.46
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",21.5
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",2.55
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",16.76
-99.186389,19.455556,DF,TACUBA,"Tacuba, Cd. de Méx. UNAM*",39.82
-99.141389,19.344444,DF,TAXQUENA,"Taxqueña, Cd. de Méx. UNAM*",28.85
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",6.09
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",65.01
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",37.84
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",14.73
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",16.76
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",66.54
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",25.66
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",23.88
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",0.53
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",41.93
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",51.56
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",71.87
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",2.8
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",11.58
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",34.55
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",11.98
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",0
