LON,LAT,EDO,CLAVE,ESTACION,nov-23
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",31.31
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",80.8
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",9.2
-104.75,23.516667,DGO,LBYDR,"Las Bayas, Dgo.",67.4
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",0.02
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",7.5
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",24.5
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",11.4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",22.04
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",82.8
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",71.9
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",65.9
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",33
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",7.42
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",66.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",101
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",4
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",132.5
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",33.52
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",23.71
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",6.95
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",9.51
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",9.51
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",112.8
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",9.2
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",2.2
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",67.01
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",39
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",88.2
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",38.5
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",38.3
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",19.8
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",40.9
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",45.3
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",61
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",4
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",4.5
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",3
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",46.5
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",27.6
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",61.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",3
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",15.2
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",70
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",15
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",16.1
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",80.6
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",14.4
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",18.9
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",65
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",8
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",52
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",95
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",46.4
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",33.7
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",33.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",125.4
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",50
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",99.9
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",95
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",1
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",70.1
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",13.8
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",20.6
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",60.16
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",108.3
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",11
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",11.5
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",71.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",50.7
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",4.4
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",7
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",22.54
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",32.06
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",24.44
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",23.04
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",31.1
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",15.52
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",8.01
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",45.81
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",31.22
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",25
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",38.8
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",6.07
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",4.52
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",18.9
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",61.93
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",67.1
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",23.21
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",45.81
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",30.05
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",12.01
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",16.9
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",72.5
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",15.24
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",10.02
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",19.82
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",15.22
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",19.41
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",21.43
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",31.21
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",18.51
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",27
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",18
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",5
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",10.5
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",17.45
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",51.01
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",13.62
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",36.6
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",23.05
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",13.22
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",63.9
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",8.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",39.8
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",34.02
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",36.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",26.01
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",26.71
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",18.8
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",45.14
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",26.3
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",7.7
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",4.84
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",17.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",111
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",41
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",30
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",92.1
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",128.9
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",17
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",15.62
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",4
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",16.51
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",126.8
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",40.2
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",7.02
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",45.02
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",5.02
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",27.71
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",111.4
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",8.2
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",59
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",6.2
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",36.72
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",24.12
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",11.42
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",23
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",0.01
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",41.9
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",8.3
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",0
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",8.64
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",2.13
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",0
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",0
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",0
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",20.73
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",54.6
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",32.5
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",6.02
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",3.6
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",16.7
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",0.46
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",4.41
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",3
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",0.3
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",4.01
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",10.01
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",11.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",8.8
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",35.4
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",2.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",8.12
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",12.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",43.8
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",0.82
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",5.7
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",4.9
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",0
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",49.1
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",54.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",5.52
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",72.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",61.8
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",10.51
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",6
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",20
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",0.03
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",7
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",19.3
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",12.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",17
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",40.52
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",16.02
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",63.6
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",65.41
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",111.3
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",54.5
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",29.86
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",45.73
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",60.73
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",183.3
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",69.1
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",35.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",55.74
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",95.9
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",44.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",39.5
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",47
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",56.41
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",23.21
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",80.04
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",42.53
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",155.3
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",34.01
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",39.89
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",107.95
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",75.04
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",19.05
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",39.62
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",39.03
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",5.59
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",71
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",53.91
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",26.42
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",40.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",43.05
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",58
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",49.7
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",75.7
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",63.8
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",96.3
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",52.1
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",65
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",91
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",31.5
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",53.5
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",2.8
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",71.1
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",121.11
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",75.51
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",49.2
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",86.64
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",69.83
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",42.1
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",73.5
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",36.01
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",132.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",139.2
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",17.45
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",51.04
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",121.01
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",8.8
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",12.71
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",0.01
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",27
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",19.13
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",11
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",41.51
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",3.6
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",10.74
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",17.94
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",77.31
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",9.7
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",54.91
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",10.3
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",37.6
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",0
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",2.42
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",5.7
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",4.21
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",15.23
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",65.92
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",7.8
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",11.01
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",5.5
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",48
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",14.01
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",23.7
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",32.02
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",35.9
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",16.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",54
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",26.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",5
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",13.02
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",41.1
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",19.8
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",39
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",50.01
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",48.5
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",14.5
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",29.2
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",17
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",28.82
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",168.2
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",27.6
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",66.8
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",29.5
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",22.9
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",68.2
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",43.22
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",46.32
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",42.01
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",108.4
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",129.52
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",40.6
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",54.91
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",47.01
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",45.5
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",31.01
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",169.1
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",101.82
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",184.51
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",48.51
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",165.8
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",61.09
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",36.1
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",62.6
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",45.81
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",26
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",45.54
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",34
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",44.5
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",155.2
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",60.5
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",65.94
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",48.01
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",102.5
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",20
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",113
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",55.3
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",29.81
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",86
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",55.5
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",49.7
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",42.3
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",109.03
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",67
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",33
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",166.03
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",13.21
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",78.3
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",37.8
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",46.7
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",136.51
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",37
-99.3875,18.731389,MOR,VIAMR,"Vista Alegre, Mor.",58.61
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",21.8
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",38.1
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",64.2
-98.858333,18.891667,MOR,YEEMR,"Yecapixtla ETA 118, Mor.",83.5
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",72.6
