LON,LAT,EDO,CLAVE,ESTACION,jun-23
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",5.03
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",27.51
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",8.1
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",0.01
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",5.5
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",18.02
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",5.03
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",4.9
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",12.4
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",17
-104.75,23.516667,DGO,LBYDR,"Las Bayas, Dgo.",8.1
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",0.03
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",26
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",17.52
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",36.79
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",89.5
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",1.3
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",3.42
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",1.42
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",3.01
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",2.5
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",4.51
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",11
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",0.01
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",20
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",18.52
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",23.84
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",0.01
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",10.52
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",18.2
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",0
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",0.31
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",5.02
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",13.51
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",0
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",320
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",11.8
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",66.2
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",33.2
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",58.8
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",212.6
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",110.5
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",24
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",120.7
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",164.5
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",17
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",221.5
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",14.4
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",9.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",96.1
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",16.4
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",143.2
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",173
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",31.9
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",90.7
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",25
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",12.8
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",51.5
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",17
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",320
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",182
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",16
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",253.3
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",16.8
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",37
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",69.4
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",11
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",109.9
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",181
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",239.5
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",307
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",50.5
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",70.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",33
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",26.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",68
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",23.6
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",51.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",25.8
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",208.3
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",170
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",21
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",22.03
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",2.3
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",32.5
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",17.9
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",22
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",13.5
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",27.69
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",31.3
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",13
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",28.7
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",11.41
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",11.51
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",18.1
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",26.64
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",24.51
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",12.01
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",27.7
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",41.54
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",33.52
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",17.9
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",21.11
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",0
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",8
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",27.52
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",25.04
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",35.12
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",9.72
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",30.1
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",8.53
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",20
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",11
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",0
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",17.8
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",0.5
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",21
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",20.61
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",8.3
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",24.53
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",15
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",20.5
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",1
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",20.9
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",31.02
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",53.82
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",15.03
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",9.61
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",13.1
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",29.22
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",22.52
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",27
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",38.5
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",7.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",17
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",14.6
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",2.51
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",60
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",16.2
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",4.6
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",24.85
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",11.8
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",1
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",10.03
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",1.81
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",23.54
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",0
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",3.03
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",0
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",8.21
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",92.5
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",14.1
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",27
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",25.8
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",15.52
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",35.61
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",53.51
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",33.3
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",3.91
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",2.2
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",35.81
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",171.1
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",16.9
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",166.1
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",165.6
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",104
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",30.8
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",74.2
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",31.2
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",36.8
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",68.42
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",49.2
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",38.6
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",81
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",79.4
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",31.03
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",15.51
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",35.31
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",32.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",31.91
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",1.71
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",20
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",79.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",5
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",52
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0.2
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",60.7
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",89.67
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",1
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",9.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",48.7
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",53.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",34.9
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",23
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",32.8
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",8.31
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",28.32
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",18.5
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",46
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",17.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",36.5
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",0
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",86.5
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",71.59
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",31.6
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",19.57
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",43
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",54.22
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",49.2
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",36.82
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",10.41
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",0
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",19.3
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",40.4
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",16.2
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",52.61
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",21
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",17
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",14
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",10.03
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",49.73
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",4.01
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",9.81
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",12.73
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",15.92
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",60
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",79.34
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",55.61
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",34.04
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",22.87
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",0
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",22.01
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",11.43
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",98
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",15
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",40.01
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",31.8
-99.948889,19.654444,MEX,PMEMX,"Puente Mextepec, Méx.",19.82
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",6.02
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",5
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",52.72
-99.703889,19.465556,MEX,SB2MX,"San Bernabé, Méx.",16.3
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",18.3
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",128.2
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",15.93
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",28
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",85.01
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",18.1
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",45.72
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",38.51
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",21.03
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, Méx.",69.2
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",19.82
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",29.04
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",105.5
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",19.03
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",12.6
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",24.1
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",7.37
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",19.5
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",44.5
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",6.7
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",16.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",12.3
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",30.01
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",20.31
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",37.3
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",6.8
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",32.1
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",11.02
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",43.1
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",31
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",9.52
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",31
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",13.2
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",30.8
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",11.81
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",60.81
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",37.41
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",49.61
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",16.02
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",34.1
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",25.7
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",33
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",27.5
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",14.03
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",0
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",29.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",26.51
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",22
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",24
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",18.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",31.9
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",40.94
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",143.01
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",18.82
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",28.1
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",36.5
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",18.5
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",33.3
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",28.2
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",44.4
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",51.3
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",23.4
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",24.01
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",44.57
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",44.24
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",47.72
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",19.51
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",21.6
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",14.03
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",45
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",49
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",19
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",29.4
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",67.01
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",69.03
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",5.64
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",27.63
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",32.7
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",24.4
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",22.36
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",8.7
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",16.03
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",80
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",29.8
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",46.21
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",21
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",27.1
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",44.54
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",34.3
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",8
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",11.01
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",1.1
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",22.21
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",22.73
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",12.8
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",29.3
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",57.54
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",50.86
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",36.91
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",16.5
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",66.58
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",16
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",20.12
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",21.6
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",12.6
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",49.01
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",22.62
-99.383611,18.73,MOR,VALMR,"Vista Alegre, Mor.",20.81
-99.3875,18.731389,MOR,VIAMR,"Vista Alegre, Mor.",20.81
