LON,LAT,EDO,CLAVE,ESTACION,dic-23
-115.9375,30.531111,BC,SQNBN,"San Quintín, B.C. SMN*",18.6
-116.661667,32.568611,BC,TECATE,"Tecate, B.C. SMN*",10.8
-111.663611,25.009722,BCS,CCNBS,"Observatorio de Ciudad Constitución, B.C.S.",0
-109.424444,23.445278,BCS,CPULMO,"Cabo Pulmo, B.C.S. SMN*",0
-109.925833,22.8975,BCS,CSLBS,"Cabo San Lucas, B.C.S.",0
-113.457778,27.643611,BCS,DORBS,"Díaz Ordaz, B.C.S.",2.01
-109.697222,23.680556,BCS,LBABS,"Los Barriles, B.C.S.",0
-110.366667,24.15,BCS,LPZBS,"Observatorio de La Paz, B.C.S.",0.04
-111.349167,26.011667,BCS,LRTBS,"Observatorio de Loreto, B.C.S.",0
-111.983056,26.896111,BCS,MLGBS,"Mulegé, B.C.S.",0
-109.934167,23.9675,BCS,PLNBS,"Los Planes, B.C.S.",0
-109.591389,23.593056,BCS,RBRBS,"La Ribera, B.C.S.",0.01
-110.059167,23.805,BCS,SANBS,"San Antonio Sur, B.C.S.",0.01
-109.995,24.083889,BCS,SARBS,"El Sargento, B.C.S.",0.01
-109.843889,23.738333,BCS,SBABS,"San Bartolo, B.C.S.",0.01
-109.708333,23.118889,BCS,SJCBS,"San José del Cabo, B.C.S.",0
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",0
-109.713611,23.490278,BCS,SNTBS,"Santiago, B.C.S.",0.01
-112.272778,27.337778,BCS,SRLBS,"Observatorio de Santa Rosalía, B.C.S.",0
-110.210556,23.478889,BCS,TSNBS,"Todos Santos, B.C.S.",0
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",49.53
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",32.61
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",56.1
-90.72,19.361667,CAMP,CHMCA,"Champotón, Camp.",47
-90.558889,19.830556,CAMP,CMPCA,"Campeche, Camp.",27
-91.046111,18.184444,CAMP,CNDCA,"Candelaria, Camp.",145.61
-90.5075,19.836389,CAMP,COBCA,"Observatorio de Campeche, Camp.",41.51
-90.741111,18.604444,CAMP,ESCCA,"Escárcega, Camp.",40.6
-90.105556,20.184167,CAMP,HECCA,"Hecelchakán, Camp.",78
-89.848333,19.751944,CAMP,HPOCA,"Hopelchén, Camp.",61.6
-90.221389,19.605833,CAMP,NYXCA,"Noh Yaxché, Camp.",68.2
-92.098056,18.254722,CAMP,PALIZADACA,"Palizada, Camp. SMN*",88.5
-92.091944,18.253056,CAMP,PLZCA,"Palizada, Camp.",160
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",23
-89.859167,19.664444,CAMP,XCPCA,"Xcupil, Camp.",31.53
-89.396111,18.502222,CAMP,XPJCA,"Xpujil, Camp.",87.5
-107.482778,28.481667,CHIH,AGZCH,"Abraham González, Chih.",0
-107.255556,28.771667,CHIH,BACCH,"Bachíniva, Chih.",0
-107.9,27.9,CHIH,BTVCH,"Batovira, Chih.",0
-106.484722,28.802778,CHIH,C08099,"Majalca, Chih.",1
-108.092778,29.251944,CHIH,C08219,"Peñitas, Chih.",9.5
-107.6975,28.759722,CHIH,C08243,"Tejolocachi, Chih.",0
-105.963611,28.773333,CHIH,C08270,"La Mesa, Chih.",0.01
-107.930833,30.376667,CHIH,CAGCH,"Observatorio de Nuevo Casas Grandes, Chih.",6.3
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad Cuauhtémoc, Chih. SMN*",0.2
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",0
-108.535556,27.392222,CHIH,CHICH,"Chínipas, Chih. SMN*",4.57
-106.770556,26.229444,CHIH,CHNCH,"Chinatú, Chih. SMN*",2.01
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Juárez, Chih.",8.02
-108.541667,27.416667,CHIH,CNDCH,"Chínipas, Chih.",0
-105.382222,27.576389,CHIH,COLINA,"Colina, Chih. SGT*",0
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",7
-106.119444,28.614722,CHIH,ERECH,"El Rejón, Chih.",0
-105.628889,28.166111,CHIH,FIMCH,"Las Vírgenes, Chih.",0
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",2.6
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",0
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",38
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",5.4
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",0
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",5.6
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",0
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",11.17
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",0
-104.43,29.583333,CHIH,OJINAGAC,"Ojinaga Río Conchos, Chih. CILA*",0.25
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",1
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",0
-104.74,29.5,CHIH,PEGUIS,"Pegüis, Chih. SGT*",0
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",0.5
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",0
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",2.5
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",5.5
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",17.4
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",0.01
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",0
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",0.1
-92.114167,17.248889,CHIS,AGUAAZUL,"Agua Azul, Chis. SGT*",120.4
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",76.6
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",0.6
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",0
-93.427222,17.253611,CHIS,AZAPACCFE,"Aza Pac, Chis. CFE*",320.6
-92.905833,16.997222,CHIS,BOCHIL,"Bochil, Chis. SGT*",16.5
-93.026389,16.9525,CHIS,BOMBANA,"Bombana, Chis. SGT*",14.3
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",0
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",0.1
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",3
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",0
-91.949722,17.85,CHIS,CATAZAJA,"Catazajá, Chis. SGT*",0
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",16
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",2.1
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",5
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",14.7
-93.906111,16.2425,CHIS,CREDARRIAGA,"Cred Arriaga, Chis. PC*",0
-92.965278,15.727778,CHIS,CUXTEPEQUES,"Finca Cuxtepeques, Chis. SGT*",14.3
-92.938056,15.881944,CHIS,CUXTEPEQUESHM,"Finca Cuxtepeques hidrométrica, Chis. SGT*",2.7
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",8.4
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",6
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",79.2
-92.829444,17.373056,CHIS,ESCALONCP,"El Escalón, Chis. SGT*",114.5
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",0
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",401.7
-92.299167,15.126667,CHIS,FARCP,"Finca Argovia, Chis.",52.3
-92.325278,15.173889,CHIS,FHACP,"Finca Hamburgo, Chis.",78.7
-92.476111,15.346667,CHIS,FPZCP,"Finca la Paz, Chis.",8
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",6.1
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",9.8
-92.471389,15.146944,CHIS,HUIXTLA,"Huixtla, Chis. SGT*",35.7
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",1
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",503.9
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",15.7
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",91
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",2.5
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",2.5
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",133.6
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",143
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",143
-93.384444,16.0675,CHIS,MONTERREYCFE,"Monterrey, Chis. CFE*",0.6
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",0.1
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",376.9
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",5.9
-91.967778,15.849444,CHIS,PCONCORDIACFE,"Puente Concordia, Chis. CFE*",6.1
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",296.6
-93.474444,17.463611,CHIS,PENITAS,"Peñitas, Chis. SGT*",24.8
-92.794167,15.714444,CHIS,PRUSIA,"Prusia, Chis. SGT*",46.4
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",10
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",14
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",3.3
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",2.2
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",350.9
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",514.9
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",9.2
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",10.5
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",6.1
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",0
-92.951389,15.872778,CHIS,SFRANCISCOII,"San Francisco 2, Chis. SGT*",4.8
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",255.4
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",0
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",19.2
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",117.9
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",125.8
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SGT*",0
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",0.1
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",0
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",14.7
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",0
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",0
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",0.1
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",0
-93.5375,17.283333,CHIS,TZICP,"Tzimbac, Chis.",348.8
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",348.8
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",73.17
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",2
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",119.4
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",57
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",14.9
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",0.1
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",20
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",22.01
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",5
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",21
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",0
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",0.2
-100.954444,29.329167,COAH,LASVACASC,"Las Vacas Ciudad Acuña, Coah. CILA*",17.6
-103.266667,25.766667,COAH,MADCL,"Madero, Coah.",0.01
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",2.32
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",37.2
-100.556944,28.667778,COAH,RIOESCONDIDOC,"Río Escondido Villa de Fuentes, Coah. CILA*",17
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",0.12
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jiménez, Coah. CILA*",13.75
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",35
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",27
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",3
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",1.3
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",0.2
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",0.03
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",29.52
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",8
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",2.6
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",18
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",8.31
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",9.92
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",4.82
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",13.01
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",4.15
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",10
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",2.6
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",2.7
-104.057778,19.391667,COL,MINATITLAN,"Minatitlán, Col. SMN*",58.9
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",1.1
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",10.3
-104.1,18.936111,COL,RDRCM,"Radar, Col.",1.5
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",13.72
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",2
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",9.5
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",9.15
-99.174167,19.240833,DF,AMC,"Academia Méx.cana de Ciencias, Cd. de Méx. UNAM*",6.01
-99.102778,19.423056,DF,BALBUENA,"Balbuena, Cd. de Méx. UNAM*",5.692
-99.140278,19.484167,DF,CCHVALLEJO,"Colegio de Ciencias y Humanidades Vallejo, Cd. de Méx. UNAM*",4.56
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",10.01
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",2.29
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",1.25
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",6.02
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",0
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",17.62
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",0
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",18.27
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",3.1
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",5.56
-99.291667,19.355278,DF,CUAJIMALPA,"Memetla Cuajimalpa, Cd. de Méx. UNAM*",12.26
-99.140833,19.549444,DF,CUAUTEPEC,"Cuautepec, Cd. de Méx. UNAM*",32.95
-99.105,19.323333,DF,CULHUACAN,"Culhuacán, Cd. de Méx. UNAM*",7.113
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",0
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",0
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",2.25
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",5.25
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",16.49
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",7.79
-99.066667,19.377778,DF,EMRDF,"El Moral SACM, Cd. de Méx.",6.1
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",3.04
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",4.2
-99.119444,19.496389,DF,INDIOSVER,"Indios Verdes, Cd. de Méx. UNAM*",4.12
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",7.01
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",0
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",5.54
-99.043889,19.3375,DF,MEYEHUALCO,"Meyehualco, Cd. de Méx. UNAM*",2.15
-99.026944,19.187222,DF,MILPAALTADF,"Milpa Alta, Cd. de Méx. SEGIAGUA",3.55
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",4.42
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",9.15
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",6.29
-99.2275,19.294167,DF,PADIERNA,"Padierna, Cd. de Méx. UNAM*",6.64
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",0
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",17.62
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",2.03
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",4.57
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",0
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",3.56
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",3.79
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",4.31
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",8.32
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",6.76
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",0
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",0.75
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",15.74
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",7.56
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",1.01
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",7.36
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",0
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",21.53
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",4.57
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",2.29
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",3.54
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",4.57
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",0.51
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",11.32
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",1.01
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",24.38
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",6.8
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",0
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",0
-99.186389,19.455556,DF,TACUBA,"Tacuba, Cd. de Méx. UNAM*",7.992
-99.141389,19.344444,DF,TAXQUENA,"Taxqueña, Cd. de Méx. UNAM*",5.197
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",33.27
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",11.65
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",11.82
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",1.52
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",3.03
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",2.02
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",6.07
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",0
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",6.05
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",0
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",9.63
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",10.01
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",2
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",5.51
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",0.01
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",1.5
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",5
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",17.1
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",6
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",0.01
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",1
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",5.7
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",7.3
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",0
-104.75,23.516667,DGO,LBYDR,"Las Bayas, Dgo.",11.6
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",0
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",0
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",1.75
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",0
