LON,LAT,EDO,CLAVE,ESTACION,ago-23
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",74.5
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",67.29
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",239.35
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",223.9
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",96.11
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",336.31
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",195.85
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",146.1
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",362.2
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",186.2
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",212.21
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",158.66
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",286.5
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",208.11
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",153.81
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",101.1
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",216.02
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",211.02
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",243.01
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",6.8
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",61.4
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",95.51
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",80.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",264.73
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",105.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",116.2
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",149.21
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",154.34
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",218.6
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",219
-103.37,19.5625,JAL,QUTJL,"Quito, Jal.",197.4
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",196.7
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",217.41
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",185.5
-104.59,20.252222,JAL,RODJL,"El Rodeo, Jal.",149.76
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",141.41
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",214.6
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",88
-103.34,19.856111,JAL,SNGJL,"San Gregorio, Jal.",202.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",288.62
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",179.11
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",101.8
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",137.01
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",215.03
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",90
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",131.5
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0.4
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",150.81
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",62.52
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",141
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",159.4
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",118.97
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",193.7
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",52.95
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",183.3
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",113.03
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",151.28
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",86.61
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",147.43
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",41.59
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",49.59
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",148.3
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",117.8
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",156
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",180.72
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",102.62
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",170.51
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",90.5
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",248
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",62.72
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",106
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",211.06
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",69.14
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",122.16
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",171.11
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",75.03
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",157.13
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",144.78
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",294.57
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",69.46
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",58.22
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",146.01
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",48.45
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",264
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",240
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",129.05
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",97.26
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",126.3
-99.948889,19.654444,MEX,PMEMX,"Puente Mextepec, Méx.",115.11
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",106.55
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",257
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",182.7
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",236.04
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",103.12
-99.703889,19.465556,MEX,SB2MX,"San Bernabé, Méx.",160
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",178
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",224.1
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",81.54
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",142
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",305
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",137
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",116.7
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",39.13
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",164.96
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",195.9
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",177.53
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",145.8
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",132.31
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",150.58
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",192
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",80.06
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",171.04
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",48
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",128.7
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",50.75
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",204.61
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",165.51
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",103.03
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",193.1
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",115.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",190.92
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",239.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",245.03
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",113.22
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",173.02
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",136.04
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",165.3
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",162.74
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",169
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",163.6
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",200
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",40.42
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",191.9
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",296.2
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",204.3
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",108.04
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",97.96
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",145.75
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",105.3
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",171.61
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",116.5
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",166.55
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",113.53
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",170.51
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",94.52
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",1.2
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",152.94
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",161.51
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",126.6
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",139
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",166
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",116
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",105.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",159.3
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",133.94
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",235
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",112.53
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",167.5
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",183.33
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",109.51
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",66.6
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",246.4
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",98.6
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",242
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",198.1
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",292.56
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",180.4
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",230.5
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",120.94
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",183.58
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",154.89
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",126.74
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",165.04
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",135
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",124.82
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",101
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",238.51
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",118.9
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",229.08
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",193.72
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",62.21
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",117.09
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",123.81
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",149.7
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",175.24
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",92
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",122.63
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",129.91
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",158.2
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",197.2
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",199.5
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",195.3
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",145.83
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",137.21
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",127.5
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",217.5
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",127.7
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",218.02
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",97.1
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",157.5
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",176.41
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",290.01
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",188.21
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",174.71
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",277.57
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",176.7
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",71.83
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",257.2
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",92.1
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",185.06
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",186.71
-99.3875,18.731389,MOR,VIAMR,"Vista Alegre, Mor.",131.31
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",159.7
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",103.3
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",123.25
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",166.32
-98.858333,18.891667,MOR,YEEMR,"Yecapixtla ETA 118, Mor.",72.51
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",128
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",265.85
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",258.3
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",206.5
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",187.8
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",343.07
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",195.7
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",432.35
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",356.8
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",340.13
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",355.03
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",248.33
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",3.2
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",29.8
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",27.4
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",9.7
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",23.62
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",5.02
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",58.22
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",16.82
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",11.1
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",2.02
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",73
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",28.9
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",2
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",17.2
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",16
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",6.3
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",33.01
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",17.19
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",93.84
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",2.5
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",45.03
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",32
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",181.13
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",154.41
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",179.3
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",37.62
-98.278333,17.532778,OAX,CALOX,"Calihualá, Oax.",150.07
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",556.9
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",26.64
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",109.33
-97.799722,18.133056,OAX,COSOX,"Cosoltepec, Oax.",102.4
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",204.84
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",316.81
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",558.01
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",34.63
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",249.23
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",215.81
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",180.91
-95.869722,17.024722,OAX,HUYOX,"Huayapam, Oax.",486.2
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",30.2
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",60.61
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",778.5
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",85.9
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",176.54
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",73.92
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",149.54
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",105.04
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",226.36
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",81.54
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",135.6
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",25.1
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",100.1
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",201.7
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",52
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",1223.5
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",179.2
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",169.35
-97.881389,17.228889,OAX,SMNOX,"San Martín Itunyoso, Oax.",254.41
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",80.83
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",713.81
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",134.6
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",323.2
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",150.52
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",36.27
-96.544444,15.739167,OAX,TNMOX,"Tonameca, Oax.",200.43
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",147.51
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",187.1
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",1169.1
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",991.11
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",315.33
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",404.01
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",253.1
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",157.04
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",131.01
-97.578056,18.227778,PUE,ACAPB,"Acatepec, Pue.",25.8
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",38
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",147.6
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",115.4
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",139.5
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",242.5
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",43.1
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",215.6
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",216.8
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",223.3
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",414.9
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",121.521
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",86.51
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",229.3
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",223.51
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",234.5
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",148.1
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",263.5
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",123.11
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",211.52
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",336
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",707.51
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",258.51
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",205.441
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",117.5
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",355.41
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",121.8
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",225
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",38.051
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",159.521
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",91.03
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",485.37
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",331.7
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",43.08
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",148.4
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",228
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",108.01
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",132.9
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",309.7
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",360.5
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",385.6
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",210.062
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",67.34
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",221.042
-98.433889,19.298611,PUE,SMTPB,"San Martín Texmelucan, Pue.",121.601
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",438.22
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",121.5
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",398.3
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",529.01
