LON,LAT,EDO,CLAVE,ESTACION,may-19
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",97.8
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",390.04
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",97.9
-93.631667,16.493889,CHIS,NVAPALESTINA,"Nueva Palestina, Chis. SGT*",151.2
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",195.2
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",170.2
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",59.51
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",105.6
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",323.6
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",259.8
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",33.2
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",255.82
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",117.4
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",193.9
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",106.8
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",3.9
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",306.51
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",237.12
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",165.71
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",156.2
-92.308333,17.028611,CHIS,SITALA,"Sitala, Chis. SGT*",116.3
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",102
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",110.52
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",399
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",150.1
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",44.9
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",351.5
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",233.11
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",379.4
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",153
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",57.92
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",85.9
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",47.63
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",89.7
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",119.91
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",0
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",87.8
-91.729722,16.909167,CHIS,YAQUINTELA,"Yaquintela, Chis. SGT*",179.8
-92.050556,16.116389,CHIS,ZAPALUTA,"Zapaluta, Chis. SGT*",198.9
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",121.03
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",89.01
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",2.53
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",114
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",13.37
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",114.01
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",8
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",79
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",0.03
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",21.01
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",5
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",0.02
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",12.41
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos Múzquiz, Coah. SMN*",85.6
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",48.4
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",67.96
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",42.01
-100.556944,28.667778,COAH,RIOESCONDIDOC,"Río Escondido Villa de Fuentes, Coah. CILA*",50
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",33
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",22.21
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jiménez, Coah. CILA*",117.5
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",32.03
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",118
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",21.2
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",0.91
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",13.02
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",23.4
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",6.2
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",18.52
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",5.01
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",2.51
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",9.41
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",5
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",2.01
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",1.21
-103.733333,19.233333,COL,COLIMAob,"Observatorio de Colima, Col. SMN*",11.2
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",0
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",3.3
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",2.3
-114.733611,18.348611,COL,ICLARIONmar,"Isla Clarión, Col. SEMAR*",0
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",0
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",3.1
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",2.01
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",0
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",0
-104.1,18.936111,COL,RDRCM,"Radar, Col.",0
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",0
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",2
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",1.51
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",23.13
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",14.98
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",57.4
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",14.47
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",38.6
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",14.51
-99.196111,19.311667,DF,CENAPRED,"Centro de Ciencias de la Atmósfera CENAPRED, Cd. de Méx SMN*",47.6
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",86.87
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",0
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",10.15
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",9.3
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",57.65
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",20.83
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",27.17
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",11.67
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",0
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de Méx. SMN*",42.6
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",34.28
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",10.41
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",20.2
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",21.85
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",14.71
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",32
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",0
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",18.29
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",8.89
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",30.48
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",23.38
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",9.39
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",29.2
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",23.62
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",11.42
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",21.34
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",19.05
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",26.42
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",0
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",1.02
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",41.39
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",21.6
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",67.31
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",13.47
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",6.86
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",31.48
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",16.5
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",24.9
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",14.23
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",12.69
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",49.27
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",17.28
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",24.89
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",46.23
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",14.48
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",11.68
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",24.6
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",16.5
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",14.47
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",32.51
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",35.55
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",20.83
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",13.46
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",33.76
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",29.46
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",32.76
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",9.4
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",18.8
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",39.36
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",22.35
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",4.5
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",12.17
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",0.91
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",0.01
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",4
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",7.8
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",0
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",7
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",2.5
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",0
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",0
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",0
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",4.2
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",0
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",0
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",0.6
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",0
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",33.01
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",0
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",0
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",0
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",0.02
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",0
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",0
