LON,LAT,EDO,CLAVE,ESTACION,jun-19
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",375.2
-93.0575,16.736111,CHIS,TRABAJOSOCIAL,"Trabajo Social, Chis. SGT*",156
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",295.9
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",231.21
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",118.81
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",196.91
-93.121944,16.778056,CHIS,UNICACH,"Universidad de Ciencias y Artes de Chiapas, Chis. SGT*",159.3
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",262.73
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",0
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",157.3
-91.729722,16.909167,CHIS,YAQUINTELA,"Yaquintela, Chis. SGT*",159.8
-92.050556,16.116389,CHIS,ZAPALUTA,"Zapaluta, Chis. SGT*",119.7
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",38
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",130.51
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",23.9
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",88
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",31.31
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",228.02
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",26
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",176.6
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",34.13
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",59.71
-100.954444,29.329167,COAH,LASVACASC,"Las Vacas Ciudad Acuña, Coah. CILA*",166.4
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",50.01
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",33.54
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",64.2
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos Múzquiz, Coah. SMN*",110
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",135.4
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",100.3
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",54.02
-100.556944,28.667778,COAH,RIOESCONDIDOC,"Río Escondido Villa de Fuentes, Coah. CILA*",93.5
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",28
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",61.01
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jiménez, Coah. CILA*",116.75
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",122.51
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",150
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",16
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",20.85
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",24.32
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",34.31
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",15.6
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",9.52
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",147.01
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",46.62
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",80.11
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",64.51
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",80.81
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",73.83
-103.733333,19.233333,COL,COLIMAob,"Observatorio de Colima, Col. SMN*",48.6
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",50.2
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",60.7
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",49.21
-114.733611,18.348611,COL,ICLARIONmar,"Isla Clarión, Col. SEMAR*",1.52
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",0.25
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",26.8
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",52.74
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",38.8
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",95
-104.1,18.936111,COL,RDRCM,"Radar, Col.",21.8
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",95.3
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",55.01
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",90.91
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",35.81
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",132.13
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",157.73
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",137.41
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",165.12
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",157.42
-99.196111,19.311667,DF,CENAPRED,"Centro de Ciencias de la Atmósfera CENAPRED, Cd. de Méx SMN*",196.4
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",142.48
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",209.02
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",57.66
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",130.7
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",173.99
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",146.79
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",115.81
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",42.42
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",140.98
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de Méx. SMN*",173.8
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",130.31
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",74.68
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",162.8
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",2.25
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",104.9
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",174.51
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",250.7
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",84.33
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",9.62
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",164.83
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",156.53
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",53.85
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",112.78
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",127.7
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",130.78
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",134.39
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",148.57
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",131.86
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",109.22
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",160.54
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",127.78
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",119.65
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",133.35
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",156.45
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",109.45
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",135.37
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",112.77
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",161.04
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",116.33
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",207.27
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",51.07
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",125.71
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",146.8
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",194.79
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",195.84
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",30.73
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",137.3
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",90.15
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",143.77
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",130.81
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",190.74
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",156.72
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",115.3
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",127.26
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",134.11
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",165.35
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",170.43
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",119.38
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",149.58
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",78.73
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",13.25
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",8.91
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",18.03
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",36.93
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",34.53
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",11.51
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",34.4
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",6
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",52
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",22.52
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",4.75
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",17.91
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",18.8
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",7.6
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",21.75
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",69.17
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",24.2
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",73.51
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",12.04
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",8.14
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",2.51
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",28.45
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",40.51
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",42.99
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",23.31
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",17
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",26.4
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",25.02
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",23.01
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",13.04
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",10.01
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",179.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",55.8
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",10.53
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",4.83
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",36.04
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",1.8
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",31.53
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",59
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",2.73
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",98.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",45.01
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",170.1
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",121.1
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",173
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",72.4
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",194.7
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",149.3
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",302
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",236
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",146.7
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",117.5
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",78.3
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",103.9
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",54.8
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",130
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",76.7
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",81
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",60.6
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",196.2
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",187.1
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",0.25
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",184.9
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",79
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",60.5
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",203
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",143
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",184.5
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",216.8
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",110.3
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",118.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",364
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",205
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",137.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",6.35
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",198.8
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",140.5
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",60.7
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",202
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",261.8
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",51.1
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",140.3
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",141.8
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",118.7
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",147.5
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",126.2
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",177
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",69
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",74.2
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",97.6
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",56.01
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",114.07
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",114.3
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",86.52
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",98.52
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",100.02
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",113.14
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",27.05
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",64.91
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",61
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",89.9
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",92.31
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",82.1
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",146
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",90.36
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",137.62
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",52.52
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",9.81
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",133.55
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",169.52
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",70.42
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",128.02
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",98.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",98.01
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",95.73
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",68.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",45.22
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",128.8
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",75.55
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",157.05
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",163
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",66
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",57.3
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",47
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",61.82
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",107
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",118.85
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",55.6
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",95.95
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",207.5
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",122
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",126.8
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",80.87
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",75.07
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",84.14
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",113.81
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",56.7
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",213.01
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",184.55
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",210.23
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",47.53
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",126.91
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",138.4
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",173
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",206.8
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",138.52
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",209.52
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",132.75
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",134.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",86.01
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",116.01
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",234.2
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",104.6
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",163.31
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",145.04
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",96.01
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",136.04
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",136.1
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",345.5
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",16.3
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",155.5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",47.2
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",87.32
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",42.5
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",114.4
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",94.32
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",58.5
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",86.41
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",60.23
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",145.01
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",82.3
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",90
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",12.28
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",41.3
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",74.7
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",1.51
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",96.79
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",22.32
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",122.51
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",65.93
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",84.7
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",124.81
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",56.01
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",97.15
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",96.12
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",124.4
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",98.01
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",142.13
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",113.7
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",103.2
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",110.6
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",74.9
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",58.99
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",85.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",147
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",69.2
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",124.3
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",132.3
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",36.8
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",142.64
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",79.71
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",29.97
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",238.6
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",68.71
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",70.51
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",71
