LON,LAT,EDO,CLAVE,ESTACION,nov-19
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",38.28
-108.535556,27.392222,CHIH,CHICH,"Chínipas, Chih. SMN*",152.39
-106.030278,28.670556,CHIH,CHIHUAHUAob,"Observatorio de Chihuahua, Chih. SMN*",15.4
-106.770556,26.229444,CHIH,CHNCH,"Chinatú, Chih. SMN*",144.79
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Juárez, Chih.",13.58
-105.381667,27.410278,CHIH,CL2CH,"Colina hidrométrica, Chih.",48
-108.541667,27.416667,CHIH,CNDCH,"Chínipas, Chih.",167.03
-105.382222,27.576389,CHIH,COLINA,"Colina, Chih. SGT*",44.5
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",117.1
-106.119444,28.614722,CHIH,ERECH,"El Rejón, Chih.",27.34
-105.628889,28.166111,CHIH,FIMCH,"Las Vírgenes, Chih.",31.01
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",95
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",131.53
-107.320556,26.677222,CHIH,GRCCH,"Guerachi, Chih.",103.52
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",109
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",51.4
-104.912778,27.126667,CHIH,JMNCH,"Jiménez, Chih.",47.6
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",58.06
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",34.03
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",43.51
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",84.1
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",36
-104.43,29.583333,CHIH,OjinagaC,"Ojinaga Río Conchos, Chih. CILA*",17
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",15.22
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",69.03
-104.74,29.5,CHIH,Peguis,"Pegüis, Chih. SGT*",20.5
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",98.91
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",37.94
-107.973333,26.9425,CHIH,TB2CH,"Tubares 2, Chih.",179.17
-107.6975,28.759722,CHIH,TEJCH,"Tejolocachi, Chih.",0
-107.816667,28.95,CHIH,TEMOSACHICob,"Observatorio de Temósachic, Chih. SMN*",25.8
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",45.71
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",44.53
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",158.01
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",68.14
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",30.03
-108.166667,29.666667,CHIH,YEPCH,"Yepachic, Chih.",70
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",1.1
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",0
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",0
-92.905833,16.997222,CHIS,BOCHIL,"Bochil, Chis. SGT*",13.1
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",1.72
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",65.82
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",3.91
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",2.6
-91.949722,17.85,CHIS,CATAZAJA,"Catazajá, Chis. SGT*",0.8
-93.405,16.781111,CHIS,CECECH2,"CECECH 2, Chis. INIFAP*",19.1
-91.703333,17.472222,CHIS,CHACAMAX,"Chacamax, Chis. SGT*",89.2
-91.710278,16.383056,CHIS,CHAYABE,"Finca Chayabé, Chis. SGT*",137.4
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",10.2
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",7.9
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",12.9
-92.133333,16.233333,CHIS,COMITANob,"Observatorio de Comitán, Chis. SMN*",13.2
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",11.71
-92.965278,15.727778,CHIS,CUXTEPEQUES,"Finca Cuxtepeques, Chis. SGT*",6.6
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",73.4
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",10.4
-92.584722,16.725833,CHIS,ELARCOTETE,"El Arcotete, Chis. SGT*",11.2
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",3
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",60.4
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",9.6
-92.829444,17.373056,CHIS,ESCALONCP,"El Escalón, Chis. SGT*",356
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",39.51
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",9.6
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",98.62
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",40.42
-92.454167,16.712778,CHIS,HUIXTAN,"Huixtán, Chis. SGT*",22.4
-92.471389,15.146944,CHIS,HUIXTLA,"Huixtla, Chis. SGT*",45
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",3.2
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",20.7
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",425.7
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",5.5
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",72.2
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",56
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",267.22
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",7.5
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",0.2
-93.631667,16.493889,CHIS,NVAPALESTINA,"Nueva Palestina, Chis. SGT*",8.2
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",369.6
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",66.6
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",24.01
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",601.2
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",2.42
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",145
-93.186667,16.753889,CHIS,PTECLUBCAMP,"Puente Club Campestre, Chis. SGT*",0.9
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",9
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",258.6
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",1.62
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",0
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",182
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",610.3
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",5.1
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",5.75
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",2.42
-93.1,16.786111,CHIS,SECTEC103,"Secundaria Técnica 103, Chis. SGT*",0.4
-93.133889,16.747222,CHIS,SECTEC59,"Secundaria Técnica 59, Chis. SGT*",0.2
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",58.2
-92.308333,17.028611,CHIS,SITALA,"Sitala, Chis. SGT*",75
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",331.5
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",6.8
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",166.41
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SGT*",16.3
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",31
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",19.3
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",1
-93.0575,16.736111,CHIS,TRABAJOSOCIAL,"Trabajo Social, Chis. SGT*",0.1
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",1.91
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",4.71
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",2.14
-93.121944,16.778056,CHIS,UNICACH,"Universidad de Ciencias y Artes de Chiapas, Chis. SGT*",0.5
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",203.1
-92.050556,16.116389,CHIS,ZAPALUTA,"Zapaluta, Chis. SGT*",17.3
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",6.01
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",19.53
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",0.02
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",13
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",46.12
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",16.01
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",38
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",18
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",17.72
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",3.91
-100.954444,29.329167,COAH,LASVACASC,"Las Vacas Ciudad Acuña, Coah. CILA*",13.4
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",20.52
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",14.01
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",48.61
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos Múzquiz, Coah. SMN*",25
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",1
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",22.5
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",33.01
-100.556944,28.667778,COAH,RIOESCONDIDOC,"Río Escondido Villa de Fuentes, Coah. CILA*",5
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",14
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",3
-100.730833,29.071944,COAH,SANDIEGOC,"San Diego Jiménez, Coah. CILA*",11
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",14
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",11
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",30.2
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",29
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",1.53
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",25.42
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",16
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",30.01
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",39.51
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",10.91
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",23.02
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",20.02
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",9
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",81.2
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",22.4
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",29.1
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",9.9
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",111.252
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",4.3
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",25.6
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",10.6
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",23
-104.1,18.936111,COL,RDRCM,"Radar, Col.",8.1
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",0.5
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",10.01
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",12.03
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",9.65
-99.174167,19.240833,DF,AMC,"Academia Méx.cana de Ciencias, Cd. de Méx. UNAM*",34.5
-99.102778,19.423056,DF,BALBUENA,"Balbuena, Cd. de Méx. UNAM*",45.32
-99.118056,19.469722,DF,BONDOJITO,"Bondojito, Cd. de Méx. UNAM*",49.54
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",28.43
-99.059722,19.383611,DF,CCHOTE,"Colegio de Ciencias y Humanidades Oriente, Cd. de Méx. UNAM*",13.62
-99.140278,19.484167,DF,CCHVALLEJO,"Colegio de Ciencias y Humanidades Vallejo, Cd. de Méx. UNAM*",21.18
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",1.27
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",21.08
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",62.23
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",10.7
-99.196111,19.311667,DF,CENAPRED,"Centro de Ciencias de la Atmósfera CENAPRED, Cd. de Méx SMN*",14
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",23.61
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",15.49
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",52.33
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",10.41
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",12.6
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",16.75
-99.140833,19.549444,DF,CUAUTEPEC,"Cuautepec, Cd. de Méx. UNAM*",7.35
-99.105,19.323333,DF,CULHUACAN,"Culhuacán, Cd. de Méx. UNAM*",33.46
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",27.69
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",24.13
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",2.28
-99.221111,19.321944,DF,DHUMANOS,"Derechos Humanos, Cd. de Méx. UNAM*",4.55
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",4.82
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",7.87
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",15.23
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",43.43
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",31
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",22.34
-99.119444,19.496389,DF,INDIOSVER,"Indios Verdes, Cd. de Méx. UNAM*",19.29
-99.167778,19.281667,DF,LAJOYA,"La Joya, Cd. de Méx. UNAM*",7.1
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",11.43
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",34.34
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",40.12
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",29.47
-99.1175,19.356389,DF,MEXICALTZI,"Mexicaltzingo, Cd. de Méx. UNAM*",29.34
-99.043889,19.3375,DF,MEYEHUALCO,"Meyehualco, Cd. de Méx. UNAM*",14.23
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",19.04
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",51.56
-99.045,19.3025,DF,NOPALERA,"Nopalera, Cd. de Méx. UNAM*",18.52
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",25.15
-99.2275,19.294167,DF,PADIERNA,"Padierna, Cd. de Méx. UNAM*",16.82
-99.071667,19.415,DF,PANTITLAN,"Pantitlán, Cd. de Méx. UNAM*",26.48
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",30.73
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",15.42
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",24.39
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",23.88
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",23.11
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",25.91
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",43.18
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",27.18
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",27.43
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",16.5
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",10.42
-99.134722,19.273333,DF,PREPA5,"Prepa 5, Cd. de Méx. UNAM*",15.52
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",29.97
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",2.29
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",5.08
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",25.64
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",25.9
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",12.44
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",7.62
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",14.72
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",12.45
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",15.49
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",11.68
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",5.32
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",27.43
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",2.04
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",20.2
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",12.44
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",14.97
-99.186389,19.455556,DF,TACUBA,"Tacuba, Cd. de Méx. UNAM*",26.87
-99.141389,19.344444,DF,TAXQUENA,"Taxqueña, Cd. de Méx. UNAM*",15.75
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",3.82
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",14.97
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",4.06
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",9.14
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",14.72
